S_NightAudit_ID,User_ID,IP_Address,Action,Dated,Browser_Used,ReportRun_ID
9373,25,112.202.229.86,Viewed PM PX Accounts NA16 Report Report Output Details,2022-05-14 01:51:06.000,Chrome,4648
9374,25,112.202.229.86,Viewed PM PX Accounts NA16 Report Report Output Details,2022-05-14 01:59:25.000,Chrome,4648
9375,22,59.100.129.30,Viewed Rate Check Report Output Details,2022-05-14 02:33:21.000,Chrome,4700
9376,25,112.202.229.86,Viewed CC Surcharge Report Output Details,2022-05-14 02:35:13.000,Chrome,4689
9377,25,112.202.229.86,Viewed CC Surcharge Report Output Details,2022-05-14 02:52:24.000,Chrome,4689
9378,25,112.202.229.86,Viewed PM PX Accounts Report Output Details,2022-05-14 03:15:47.000,Chrome,4690
9379,25,112.202.229.86,Viewed Out of Order Service Rooms Report Output Details,2022-05-14 03:30:31.000,Chrome,4699
9380,25,112.202.229.86,Viewed Adjustment and Correction Report Output Details,2022-05-14 03:45:18.000,Chrome,4691
9381,25,112.202.229.86,Viewed Ogone Deposit Posting Report Output Details,2022-05-14 03:51:44.000,Chrome,4687
9382,25,112.202.229.86,Viewed Room Reconciliation Before Roll Report Output Details,2022-05-14 03:52:01.000,Chrome,4688
9383,25,112.202.229.86,Viewed Ogone Deposit Posting Report Output Details,2022-05-14 03:59:52.000,Chrome,4687
9384,25,112.202.229.86,Viewed Rate Check Report Output Details,2022-05-14 04:05:43.000,Chrome,4700
9386,5,59.100.129.30,Viewed Out of Order Service Rooms Report Output Details,2022-05-14 04:52:38.000,Chrome,4696
9387,4,110.93.80.166,Viewed CC Surcharge Report Output Details,2022-05-14 05:07:37.000,Chrome,4641
9389,4,110.93.80.166,Viewed Adjustment and Correction Report Output Details,2022-05-14 05:13:07.000,Chrome,4693
9390,4,110.93.80.166,Viewed PM PX Accounts Report Output Details,2022-05-14 05:17:48.000,Chrome,4694
9392,25,112.202.229.86,Viewed Rate Check Report Output Details,2022-05-14 05:36:21.000,Chrome,4700
9393,22,59.100.129.30,Viewed Credit Limit Report Output Details,2022-05-14 05:38:37.000,Chrome,4704
9395,4,110.93.80.166,Viewed Out of Order Service Rooms Report Output Details,2022-05-14 05:47:34.000,Chrome,4707
9397,5,59.100.129.30,Viewed Adjustment and Correction Report Output Details,2022-05-14 05:49:38.000,Chrome,4706
9398,25,112.202.229.86,Viewed No Shows Report Output Details,2022-05-14 05:52:20.000,Chrome,4702
9401,5,59.100.129.30,Viewed FO Paid Out Report Output Details,2022-05-14 06:12:09.000,Chrome,4712
9187,4,110.93.80.166,Viewed PM PX Accounts Report Output Details,2022-05-12 07:42:00.000,Chrome,4593
9188,4,110.93.80.166,Viewed Out of Order Service Rooms Report Output Details,2022-05-12 07:45:27.000,Chrome,4602
9189,4,110.93.80.166,Viewed Out of Order Service Rooms Report Output Details,2022-05-12 07:45:34.000,Chrome,4594
9190,4,110.93.80.166,Viewed Room Reconciliation Before Roll Report Output Details,2022-05-12 07:48:27.000,Chrome,4595
9207,4,110.93.80.166,Viewed CC Surcharge Report Output Details,2022-05-12 09:53:51.000,Chrome,4603
9208,4,110.93.80.166,Viewed PM PX Accounts Report Output Details,2022-05-12 09:53:52.000,Chrome,4601
9209,4,110.93.80.166,Viewed Out of Order Service Rooms Report Output Details,2022-05-12 09:53:55.000,Chrome,4598
9210,4,110.93.80.166,Viewed Room Reconciliation Before Roll Report Output Details,2022-05-12 09:53:56.000,Chrome,4600
9240,10,59.100.129.30,Viewed Credit Limit Report Output Details,2022-05-12 19:04:46.000,Chrome,4623
9242,10,59.100.129.30,Viewed FO Paid Out Report Output Details,2022-05-12 19:17:15.000,Chrome,4622
9243,10,59.100.129.30,Viewed Adjustment and Correction Report Output Details,2022-05-12 19:25:57.000,Chrome,4604
9248,10,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-05-12 23:33:49.000,Chrome,4626
9249,10,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-05-12 23:50:07.000,Chrome,4629
9251,10,59.100.129.30,Viewed Rate Check Report Output Details,2022-05-12 23:53:28.000,Chrome,4630
9252,4,110.93.80.166,Viewed PM PX Accounts NA16 Report Report Output Details,2022-05-13 00:07:25.000,Chrome,4609
9253,4,110.93.80.166,Viewed PM PX Accounts NA16 Report Report Output Details,2022-05-13 00:07:51.000,Chrome,4609
9257,21,59.100.129.30,Viewed Adjustment and Correction Report Output Details,2022-05-13 01:19:08.000,Chrome,4635
9259,10,59.100.129.30,Viewed Rate Check Report Output Details,2022-05-13 01:45:11.000,Chrome,4631
9266,21,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-05-13 01:56:06.000,Chrome,4639
9268,21,59.100.129.30,Viewed Rate Check Report Output Details,2022-05-13 01:56:22.000,Chrome,4636
9282,4,110.93.80.166,Viewed Adjustment and Correction Report Output Details,2022-05-13 04:16:02.000,Chrome,4642
9286,10,59.100.129.30,Viewed FO Paid Out Report Output Details,2022-05-13 04:31:51.000,Chrome,4645
9295,10,59.100.129.30,Viewed PM PX Accounts NA16 Report Report Output Details,2022-05-13 04:54:27.000,Chrome,4648
9296,25,112.202.229.86,Viewed PM PX Accounts NA16 Report Report Output Details,2022-05-13 04:54:43.000,Chrome,4609
9297,25,112.202.229.86,Viewed Room Reconciliation After Roll Report Output Details,2022-05-13 04:56:59.000,Chrome,4605
9302,4,110.93.80.166,Viewed Ogone Deposit Posting Report Output Details,2022-05-13 05:14:10.000,Chrome,4628
9308,4,110.93.80.166,Viewed No Shows Report Output Details,2022-05-13 05:54:17.000,Chrome,4646
9310,25,112.202.229.86,Viewed Credit Limit Report Output Details,2022-05-13 06:24:24.000,Chrome,4652
9311,25,112.202.229.86,Viewed CC Surcharge Report Output Details,2022-05-13 06:26:24.000,Chrome,4641
9312,25,112.202.229.86,Viewed Adjustment and Correction Report Output Details,2022-05-13 06:26:27.000,Chrome,4642
9313,25,112.202.229.86,Viewed PM PX Accounts Report Output Details,2022-05-13 06:26:30.000,Chrome,4629
9315,25,112.202.229.86,Viewed Out of Order Service Rooms Report Output Details,2022-05-13 06:26:44.000,Chrome,4627
9324,4,110.93.80.166,Viewed Room Reconciliation After Roll Report Output Details,2022-05-13 06:39:18.000,Chrome,4647
9327,4,110.93.80.166,Viewed Credit Limit Report Output Details,2022-05-13 07:00:41.000,Chrome,4644
9330,25,112.202.229.86,Viewed Credit Limit Report Output Details,2022-05-13 07:13:26.000,Chrome,4652
9402,5,59.100.129.30,Viewed Credit Limit Report Output Details,2022-05-14 06:12:11.000,Chrome,4713
9405,25,112.202.229.86,Viewed Credit Limit Report Output Details,2022-05-14 06:23:25.000,Chrome,4704
9409,4,110.93.80.166,Viewed No Shows Report Output Details,2022-05-14 06:47:28.000,Chrome,4710
9410,4,110.93.80.166,Viewed Room Reconciliation After Roll Report Output Details,2022-05-14 06:49:46.000,Chrome,4711
9411,25,112.202.229.86,Viewed Credit Limit Report Output Details,2022-05-14 06:50:14.000,Chrome,4704
9412,25,112.202.229.86,Viewed CC Surcharge Report Output Details,2022-05-14 06:53:24.000,Chrome,4692
9213,4,110.93.80.166,Viewed CC Surcharge Report Output Details,2022-05-12 10:01:27.000,Chrome,4590
9214,4,110.93.80.166,Viewed Adjustment and Correction Report Output Details,2022-05-12 10:01:29.000,Chrome,4591
9215,4,110.93.80.166,Viewed Rate Check Report Output Details,2022-05-12 10:01:31.000,Chrome,4592
9216,4,110.93.80.166,Viewed PM PX Accounts Report Output Details,2022-05-12 10:01:32.000,Chrome,4593
9217,4,110.93.80.166,Viewed Out of Order Service Rooms Report Output Details,2022-05-12 10:01:35.000,Chrome,4602
9218,4,110.93.80.166,Viewed Room Reconciliation Before Roll Report Output Details,2022-05-12 10:01:37.000,Chrome,4595
9219,4,110.93.80.166,Viewed Ogone Deposit Posting Report Output Details,2022-05-12 10:01:38.000,Chrome,4596
9220,4,110.93.80.166,Viewed PM PX Accounts NA16 Report Report Output Details,2022-05-12 10:01:40.000,Chrome,4609
9221,4,110.93.80.166,Viewed Room Reconciliation After Roll Report Output Details,2022-05-12 10:01:43.000,Chrome,4605
9222,4,110.93.80.166,Viewed No Shows Report Output Details,2022-05-12 10:01:44.000,Chrome,4606
9223,4,110.93.80.166,Viewed FO Paid Out Report Output Details,2022-05-12 10:01:44.000,Chrome,4607
9224,4,110.93.80.166,Viewed Credit Limit Report Output Details,2022-05-12 10:01:46.000,Chrome,4608
9370,22,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-05-14 01:33:53.000,Chrome,4688
9371,22,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-05-14 01:34:06.000,Chrome,4688
9385,5,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-05-14 04:52:30.000,Chrome,4694
9388,4,110.93.80.166,Viewed CC Surcharge Report Output Details,2022-05-14 05:07:43.000,Chrome,4692
9391,4,110.93.80.166,Viewed Rate Check Report Output Details,2022-05-14 05:34:53.000,Chrome,4695
9394,25,112.202.229.86,Viewed Room Reconciliation After Roll Report Output Details,2022-05-14 05:41:53.000,Chrome,4703
9396,4,110.93.80.166,Viewed Out of Order Service Rooms Report Output Details,2022-05-14 05:49:32.000,Chrome,4696
9399,25,112.202.229.86,Viewed Room Reconciliation After Roll Report Output Details,2022-05-14 05:57:30.000,Chrome,4649
9400,25,112.202.229.86,Viewed FO Paid Out Report Output Details,2022-05-14 05:57:58.000,Chrome,4651
9406,4,110.93.80.166,Viewed Room Reconciliation Before Roll Report Output Details,2022-05-14 06:24:14.000,Chrome,4698
9413,25,112.202.229.86,Viewed Adjustment and Correction Report Output Details,2022-05-14 06:53:29.000,Chrome,4706
9414,25,112.202.229.86,Viewed PM PX Accounts Report Output Details,2022-05-14 06:53:33.000,Chrome,4694
9415,25,112.202.229.86,Viewed Rate Check Report Output Details,2022-05-14 06:53:38.000,Chrome,4695
9416,25,112.202.229.86,Viewed Out of Order Service Rooms Report Output Details,2022-05-14 06:53:41.000,Chrome,4707
9418,25,112.202.229.86,Viewed Room Reconciliation Before Roll Report Output Details,2022-05-14 06:54:10.000,Chrome,4708
9421,25,112.202.229.86,Viewed Room Reconciliation After Roll Report Output Details,2022-05-14 06:56:30.000,Chrome,4711
9422,25,112.202.229.86,Viewed No Shows Report Output Details,2022-05-14 06:56:31.000,Chrome,4710
9424,25,112.202.229.86,Viewed CC Surcharge Report Output Details,2022-05-14 07:00:25.000,Chrome,4689
9425,25,112.202.229.86,Viewed Adjustment and Correction Report Output Details,2022-05-14 07:00:28.000,Chrome,4691
9428,25,112.202.229.86,Viewed Out of Order Service Rooms Report Output Details,2022-05-14 07:00:48.000,Chrome,4699
9429,25,112.202.229.86,Viewed Room Reconciliation Before Roll Report Output Details,2022-05-14 07:00:53.000,Chrome,4688
9430,25,112.202.229.86,Viewed Ogone Deposit Posting Report Output Details,2022-05-14 07:01:00.000,Chrome,4687
9432,25,112.202.229.86,Viewed Credit Limit Report Output Details,2022-05-14 07:03:23.000,Chrome,4704
9433,25,112.202.229.86,Viewed FO Paid Out Report Output Details,2022-05-14 07:03:24.000,Chrome,4701
9434,25,112.202.229.86,Viewed Room Reconciliation After Roll Report Output Details,2022-05-14 07:03:24.000,Chrome,4703
9435,25,112.202.229.86,Viewed No Shows Report Output Details,2022-05-14 07:04:27.000,Chrome,4702
9436,4,110.93.80.166,Viewed Room Reconciliation After Roll Report Output Details,2022-05-14 07:16:10.000,Chrome,4711
9437,4,110.93.80.166,Viewed FO Paid Out Report Output Details,2022-05-14 07:18:06.000,Chrome,4712
9442,4,110.93.80.166,Viewed FO Paid Out Report Output Details,2022-05-14 07:40:02.000,Chrome,4712
9227,16,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-05-12 16:13:03.000,Chrome,4347
9228,16,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-05-12 16:15:28.000,Chrome,4429
9229,16,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-05-12 16:16:11.000,Chrome,4468
9230,16,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-05-12 16:19:12.000,Chrome,4559
9232,3,20.70.236.230,Viewed PM PX Accounts Report Output Details,2022-05-12 18:14:26.000,Chrome,4554
9233,3,20.70.236.230,Viewed PM PX Accounts NA16 Report Report Output Details,2022-05-12 18:15:22.000,Chrome,4609
9234,3,20.70.236.230,Viewed CC Surcharge Report Output Details,2022-05-12 18:15:37.000,Chrome,4590
9260,21,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-05-13 01:52:54.000,Chrome,4634
9263,21,59.100.129.30,Viewed Ogone Deposit Posting Report Output Details,2022-05-13 01:53:50.000,Chrome,4640
9264,21,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-05-13 01:53:58.000,Chrome,4639
9274,10,59.100.129.30,Viewed Rate Check Report Output Details,2022-05-13 02:38:13.000,Chrome,4643
9276,25,112.202.229.86,Viewed CC Surcharge Report Output Details,2022-05-13 02:58:37.000,Chrome,4634
9281,25,112.202.229.86,Viewed Room Reconciliation Before Roll Report Output Details,2022-05-13 04:03:14.000,Chrome,4639
9283,10,59.100.129.30,Viewed No Shows Report Output Details,2022-05-13 04:25:32.000,Chrome,4646
9288,25,112.202.229.86,Viewed Room Reconciliation Before Roll Report Output Details,2022-05-13 04:40:47.000,Chrome,4639
9292,25,112.202.229.86,Viewed Ogone Deposit Posting Report Output Details,2022-05-13 04:46:39.000,Chrome,4640
9298,4,110.93.80.166,Viewed Rate Check Report Output Details,2022-05-13 04:57:17.000,Chrome,4631
9307,25,112.202.229.86,Viewed No Shows Report Output Details,2022-05-13 05:41:19.000,Chrome,4606
9309,25,112.202.229.86,Viewed FO Paid Out Report Output Details,2022-05-13 06:21:35.000,Chrome,4651
9333,25,112.202.229.86,Viewed Rate Check Report Output Details,2022-05-13 07:36:33.000,Chrome,4636
9343,4,110.93.80.166,Viewed CC Surcharge Report Output Details,2022-05-13 08:04:18.000,Chrome,4641
9349,3,120.29.76.172,Viewed PM PX Accounts NA16 Report Report Output Details,2022-05-13 08:22:44.000,Chrome,4648
9353,4,110.93.80.166,Viewed Out of Order Service Rooms Report Output Details,2022-05-13 09:11:51.000,Chrome,4638
9357,14,112.200.195.176,Viewed PM PX Accounts NA16 Report Report Output Details,2022-05-13 10:54:02.000,Chrome,4653
9358,14,112.200.195.176,Viewed Rate Check Report Output Details,2022-05-13 10:58:48.000,Chrome,4636
9367,25,112.202.229.86,Viewed PM PX Accounts NA16 Report Report Output Details,2022-05-14 01:08:53.000,Chrome,4648
9407,25,112.202.229.86,Viewed Credit Limit Report Output Details,2022-05-14 06:38:42.000,Chrome,4704
9417,25,112.202.229.86,Viewed Ogone Deposit Posting Report Output Details,2022-05-14 06:53:44.000,Chrome,4697
9420,25,112.202.229.86,Viewed FO Paid Out Report Output Details,2022-05-14 06:56:29.000,Chrome,4712
9423,25,112.202.229.86,Viewed Credit Limit Report Output Details,2022-05-14 06:56:34.000,Chrome,4713
9426,25,112.202.229.86,Viewed Rate Check Report Output Details,2022-05-14 07:00:30.000,Chrome,4700
9444,25,112.202.229.86,Viewed FO Paid Out Report Output Details,2022-05-14 07:41:07.000,Chrome,4701
9446,25,112.202.229.86,Viewed Ogone Deposit Posting Report Output Details,2022-05-14 07:46:28.000,Chrome,4687
9447,25,112.202.229.86,Viewed Rate Check Report Output Details,2022-05-14 07:49:09.000,Chrome,4700
9450,25,112.202.229.86,Viewed Rate Check Report Output Details,2022-05-14 08:52:40.000,Chrome,4700
9451,4,110.93.80.166,Viewed CC Surcharge Report Output Details,2022-05-14 09:24:46.000,Chrome,4689
9452,25,112.202.229.86,Viewed PM PX Accounts NA16 Report Report Output Details,2022-05-14 23:08:53.000,Chrome,4705
9453,22,59.100.129.30,Viewed Ogone Deposit Posting Report Output Details,2022-05-15 00:36:23.000,Chrome,4725
9454,25,112.202.229.86,Viewed CC Surcharge Report Output Details,2022-05-15 00:57:42.000,Chrome,4726
9455,22,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-05-15 01:02:27.000,Chrome,4727
9457,22,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-05-15 01:03:11.000,Chrome,4727
9458,25,112.202.229.86,Viewed Adjustment and Correction Report Output Details,2022-05-15 01:08:04.000,Chrome,4736
9322,25,112.202.229.86,Viewed Credit Limit Report Output Details,2022-05-13 06:29:55.000,Chrome,4654
9323,4,110.93.80.166,Viewed No Shows Report Output Details,2022-05-13 06:38:33.000,Chrome,4646
9325,4,110.93.80.166,Viewed FO Paid Out Report Output Details,2022-05-13 06:44:42.000,Chrome,4645
9354,4,110.93.80.166,Viewed PM PX Accounts Report Output Details,2022-05-13 09:12:37.000,Chrome,4637
9459,22,59.100.129.30,Viewed Rate Check Report Output Details,2022-05-15 01:49:15.000,Chrome,4739
9462,25,112.202.229.86,Viewed PM PX Accounts Report Output Details,2022-05-15 02:10:36.000,Chrome,4735
9468,25,112.202.229.86,Viewed Ogone Deposit Posting Report Output Details,2022-05-15 03:34:14.000,Chrome,4725
9470,5,59.100.129.30,Viewed Room Reconciliation After Roll Report Output Details,2022-05-15 05:02:59.000,Chrome,4742
9471,5,59.100.129.30,Viewed Credit Limit Report Output Details,2022-05-15 05:03:01.000,Chrome,4744
9475,4,110.93.80.166,Viewed CC Surcharge Report Output Details,2022-05-15 05:51:43.000,Chrome,4728
9481,25,112.202.229.86,Viewed No Shows Report Output Details,2022-05-15 06:21:33.000,Chrome,4746
9491,4,110.93.80.166,Viewed CC Surcharge Report Output Details,2022-05-15 07:13:28.000,Chrome,4728
9493,4,110.93.80.166,Viewed PM PX Accounts Report Output Details,2022-05-15 07:13:34.000,Chrome,4730
9496,4,110.93.80.166,Viewed Ogone Deposit Posting Report Output Details,2022-05-15 07:13:38.000,Chrome,4733
9497,4,110.93.80.166,Viewed Room Reconciliation Before Roll Report Output Details,2022-05-15 07:13:39.000,Chrome,4734
9498,4,110.93.80.166,Viewed PM PX Accounts NA16 Report Report Output Details,2022-05-15 07:13:54.000,Chrome,4740
9506,4,110.93.80.166,Viewed CC Surcharge Report Output Details,2022-05-15 07:23:55.000,Chrome,4726
9507,4,110.93.80.166,Viewed Adjustment and Correction Report Output Details,2022-05-15 07:23:57.000,Chrome,4736
9519,25,112.202.229.86,Viewed PM PX Accounts NA16 Report Report Output Details,2022-05-15 23:13:52.000,Chrome,4749
9520,25,112.202.229.86,Viewed PM PX Accounts NA16 Report Report Output Details,2022-05-15 23:33:03.000,Chrome,4740
9521,25,112.202.229.86,Viewed PM PX Accounts NA16 Report Report Output Details,2022-05-16 00:15:21.000,Chrome,4749
9522,25,112.202.229.86,Viewed PM PX Accounts NA16 Report Report Output Details,2022-05-16 00:34:35.000,Chrome,4740
9523,21,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-05-16 01:16:26.000,Chrome,4770
9524,21,59.100.129.30,Viewed Adjustment and Correction Report Output Details,2022-05-16 01:16:36.000,Chrome,4771
9527,21,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-05-16 01:18:13.000,Chrome,4775
9528,21,59.100.129.30,Exported Room Reconciliation Before Roll Excel Output Report.,2022-05-16 01:18:19.000,Chrome,4775
